CDV,SO,Invoice no,Date,Description,PO,Mã hàng,COO,Origin,Số lượng,Unit Price,ED CHARGE,CORE PRICE,PRICE  IMPORT,NORMAL PRICE,SUPPORT IDN H1, IDN H2
CDV-017-22,,8690007000,44609,151520-SS-Petrol,7150151520,AF928M,,CN,3,33.79,0,0,33.79,37.004,,
CDV-017-22,,8690007000,44609,151520-SS-Petrol,7150151520,FF5580,,MX,96,8.99,0,0,8.99,9.9495,,
CDV-017-22,,8690007000,44609,145421-IOF-DTH,7150145421,FS1040,,MX,6,27.74,0,0,27.74,31.735,,
CDV-017-22,,8690007000,44609,151520-SS-Petrol,7150151520,AF26557,,CN,4,32.55,0,0,32.55,35.6455,,
CDV-017-22,,8690007000,44609,141200-SCHORD-BUCKET10,7150141200,LF9018,,MX,300,19.836,0,0,19.836,29.8485,21.2,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,LF3000,,US,30,12.9,0,0,12.9,18.3645,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,LF747,,MX,108,7.88,0,0,7.88,10.362,,
CDV-017-22,,8690007000,44609,151520-SS-Petrol,7150151520,FS19596,,MX,150,21.47,0,0,21.47,23.507,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,WF2076,,MX,24,10.62,0,0,10.62,13.9095,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,HF6376,,CN,6,13.08,0,0,13.08,13.0845,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,HF28894,,ID,12,50.47,0,0,50.47,63.4535,54.99,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,HF28910,,IT,20,42.75,0,0,42.75,57.4475,46.58,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,FS1040,,MX,12,27.74,0,0,27.74,31.735,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,FS1216,,CN,18,15.64,0,0,15.64,21.747,,
CDV-017-22,,8690007000,44609,151520-SS-Petrol,7150151520,FF5866,,CN,12,9.18,0,0,9.18,10.0595,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,LF9018,,MX,300,22.04,0,0,22.04,29.8485,21.2,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,FS1000,,CN,48,8.18,0,0,8.18,8.987,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,AF25468,,FR,12,19.73,0,0,19.73,34.8535,21.5,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,FS53014MX,,MX,6,113.79,0,0,113.79,27.687,,
CDV-017-22,,8690007000,44609,148860F-SS-Q12022,7150148860,AF25593,,IN,5,65.68,0,0,65.68,71.9125,,
CDV-017-22,,8690007000,44609,151520-SS-Petrol,7150151520,FS20123,,CN,6,11.92,0,0,11.92,13.0515,,
CDV-017-22,,8690007001,44609,139453-BP98-PhaseIII1,7150139453,4376119,,IN,7,665.7,0,0,665.7,665.7,,
CDV-017-22,,8690007002,44609,136900P-SCHORD-SSA,7150136900,3077716,,MX,6,39.07,0,0,39.07,56,39.07394194,
CDV-017-22,,8690007003,44609,143254-SS-Q12022,7150143254,3942748,,IN,2,45.67,0,0,45.67,45.67,,
CDV-017-22,,8690007003,44609,150205-IOF-DTH,7150150205,A048L463,,IN,2,22.75,0,0,22.75,22.75,,
CDV-017-22,,8690007003,44609,150592-IOF-HVM,7150150592,3803518,,IN,24,110.25,0,0,110.25,110.25,15.07,
CDV-017-22,,8690007004,44609,143254-SS-Q12022,7150143254,0300-6314-01,,MY,2,643.43,0,0,643.43,643.43,,
CDV-017-22,,8690007005,44609,140629-BP98-PhaseIII2,7150140629,5579030,,US,13,330.48,0,0,330.48,330.48,,
CDV-017-22,,8690007006,44609,140629-BP98-PhaseIII2,7150140629,4955375,,US,9,1775,0,0,1775,1775,,
CDV-017-22,,8690007007,44609,140618-SCHORD-PTP,7150140618,3804700,,US,21,12.01,0,0,12.01,12.01,,
CDV-017-22,,8690007007,44609,141201-SCHORD-SERVICE,7150141201,4090028,,US,2,65.69,0,0,65.69,65.69,,
CDV-017-22,,8690007007,44609,149137-IOF-LTN,7150149137,2894868,,DK,1,213.84,0,0,213.84,213.84,,
CDV-017-22,,8690007007,44609,149137-IOF-LTN,7150149137,5491808,,PL,2,98.72,0,0,98.72,98.72,,
CDV-017-22,,8690007007,44609,151293-IOF-LTN,7150151293,3910739,,MX,1,87.89,0,0,87.89,87.89,,
CDV-017-22,,8690007007,44609,151523-IOF-HVHV,7150151523,3283333,,CN,1,45.88,0,0,45.88,45.88,,
CDV-017-22,,8690007007,44609,151787-IOF-TDM,7150151787,3866885,,US,1,50.69,0,0,50.69,50.69,,
CDV-017-22,,8690007007,44609,152071-IOF-TDM,7150152071,0402-0527,,US,20,4.13,0,0,4.13,4.13,,
CDV-018-22,,8690007438,44613,152034-ED-LTN,7150152034,200307,Có bản cứng,US,4,14,1.4,0,15.4,14,,
CDV-018-22,,8690007438,44613,152034-ED-LTN,7150152034,200310,Có bản cứng,IN,4,9.59,0.959,0,10.55,9.59,,
CDV-018-22,,8690007439,44613,152034-ED-LTN,7150152034,3096857,Có bản cứng,US,1,125.44,12.544,0,137.98,125.44,,
CDV-018-22,,8690007439,44613,152034-ED-LTN,7150152034,3801260,Có bản cứng,IN,1,120.13,12.013,0,132.14,120.13,54.49,
CDV-018-22,,8690007439,44613,152034-ED-LTN,7150152034,3803512,Có bản cứng,US,48,16.38,1.638,0,18.02,16.38,5.4,
CDV-018-22,,8690007439,44613,152034-ED-LTN,7150152034,3803519,Có bản cứng,US,48,25.12,2.512,0,27.63,25.12,5.6,
CDV-018-22,,8690007439,44613,152034-ED-LTN,7150152034,3006745,Có bản cứng,IN,2,4.58,0.458,0,5.04,4.58,,
CDV-018-22,,8690007439,44613,152034-ED-LTN,7150152034,3803369,Có bản cứng,CN,1,591.96,59.196,0,651.16,591.96,,
CDV-018-22,,8690007440,44613,152034-ED-LTN,7150152034,3071497PX,Có bản cứng,MX,23,78.7,7.87,0,236.57,78.7,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,187160,Có bản cứng,CN,12,14.15,1.415,0,15.57,14.15,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3050867,Có bản cứng,MX,24,9.13,0.913,0,10.04,9.13,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3074404,Có bản cứng,US,5,7.65,0.765,0,8.42,7.65,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,64775,Có bản cứng,IN,1,8.05,0.805,0,8.86,8.05,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3820664,Có bản cứng,US,4,13.26,1.326,0,14.59,13.26,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,A028X493,Có bản cứng,MX,1,68.52,6.852,0,75.37,68.52,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3052587,Có bản cứng,US,24,0.83,0.083,0,0.91,0.83,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3054260,Có bản cứng,US,24,5.84,0.584,0,6.42,5.84,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3058686,Có bản cứng,IN,1,2.54,0.254,0,2.79,2.54,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3058686,Có bản cứng,US,9,2.54,0.254,0,2.79,2.54,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3411335,Có bản cứng,US,4,21.84,2.184,0,24.02,21.84,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,208128,Có bản cứng,IN,4,2.46,0.246,0,2.71,2.46,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,200354,Có bản cứng,IN,48,8.72,0.872,0,9.59,8.72,3.2,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3017759,Có bản cứng,US,48,8.95,0.895,0,9.85,8.95,3.2,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3006456,Có bản cứng,IN,96,5.67,0.567,0,6.24,5.67,2.17,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3521439,Có bản cứng,IN,4,20.24,2.024,0,22.26,20.24,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3521440,Có bản cứng,GB,2,18.01,1.801,0,19.81,18.01,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,0151-0411,Có bản cứng,IN,2,320.96,32.096,0,353.06,320.96,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3038904,Có bản cứng,CN,1,85.78,8.578,0,94.36,85.78,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,0402-0779-05,Có bản cứng,US,5,19.24,1.924,0,21.16,19.24,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,AK 5009 SS,Có bản cứng,US,1,41.18,4.118,0,45.3,41.18,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3014404,Có bản cứng,US,6,5.48,0.548,0,6.03,5.48,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3001281,Có bản cứng,US,8,12.96,1.296,0,14.26,12.96,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3801594,Có bản cứng,US,4,58.58,5.858,0,64.44,58.58,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3001280,Có bản cứng,US,4,4.14,0.414,0,4.55,4.14,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,145551,Có bản cứng,CN,4,2.01,0.201,0,2.21,2.01,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,173368,Có bản cứng,US,1,3.22,0.322,0,3.54,3.22,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3308958,Có bản cứng,US,1,5.04,0.504,0,5.54,5.04,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,AK 4011 MS,Có bản cứng,US,1,45.03,4.503,0,49.53,45.03,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,AK 4014 SS,Có bản cứng,US,2,51.22,5.122,0,56.34,51.22,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,AK 4041 SS,Có bản cứng,US,2,40.95,4.095,0,45.05,40.95,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3067575,Có bản cứng,US,2,69.17,6.917,0,76.09,69.17,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3076334,Có bản cứng,US,1,539.96,53.996,0,593.96,539.96,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,178079,Có bản cứng,US,1,144.37,14.437,0,158.81,144.37,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3896027,Có bản cứng,MX,1,35.77,3.577,0,39.35,35.77,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3007759,Có bản cứng,US,32,1.03,0.103,0,1.13,1.03,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3406702,Có bản cứng,US,32,8.98,0.898,0,9.88,8.98,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,45-0320,Có bản cứng,CN,2,87.11,8.711,0,95.82,87.11,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3545669,Có bản cứng,GB,4,54.61,5.461,0,60.07,54.61,35,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,186780,Có bản cứng,US,4,10.35,1.035,0,11.39,10.35,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3019158,Có bản cứng,US,4,2.66,0.266,0,2.93,2.66,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,154087,Có bản cứng,US,8,1.03,0.103,0,1.13,1.03,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,S 189 C,Có bản cứng,BR,16,2.14,0.214,0,2.35,2.14,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3006737,Có bản cứng,US,8,27.3,2.73,0,30.03,27.3,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,70772,Có bản cứng,US,36,1.49,0.149,0,1.64,1.49,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,218245,Có bản cứng,US,1,3.89,0.389,0,4.28,3.89,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3046200,Có bản cứng,IN,4,2.34,0.234,0,2.57,2.34,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3071160,Có bản cứng,GB,1,13.2,1.32,0,14.52,13.2,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3007713,Có bản cứng,US,2,2.33,0.233,0,2.56,2.33,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3054948,Có bản cứng,US,6,8.04,0.804,0,8.84,8.04,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3076346,Có bản cứng,US,1,10.88,1.088,0,11.97,10.88,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3412267,Có bản cứng,US,1,12.13,1.213,0,13.34,12.13,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3087740,Có bản cứng,US,12,1.02,0.102,0,1.12,1.02,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,AK 4005 60SS,Có bản cứng,US,1,49.98,4.998,0,54.98,49.98,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3066463,Có bản cứng,US,1,212.68,21.268,0,233.95,212.68,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3030038,Có bản cứng,IN,10,28.35,2.835,0,31.19,28.35,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,118346,Có bản cứng,US,2,8.3,0.83,0,9.13,8.3,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3066467,Có bản cứng,GB,1,16.22,1.622,0,17.84,16.22,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3066816,Có bản cứng,US,1,78.52,7.852,0,86.37,78.52,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,AK 6013 20SS,Có bản cứng,US,1,51.75,5.175,0,56.93,51.75,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3065134,Có bản cứng,US,1,27.32,2.732,0,30.05,27.32,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3069112,Có bản cứng,US,1,24.64,2.464,0,27.1,24.64,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3038028,Có bản cứng,US,1,18.54,1.854,0,20.39,18.54,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,AK10011 40SS,Có bản cứng,US,1,135.94,13.594,0,62.11,135.94,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,215233,Có bản cứng,US,1,1.64,0.164,0,1.8,1.64,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3008530,Có bản cứng,IN,1,25.36,2.536,0,27.9,25.36,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,65259 A,Có bản cứng,IN,1,6.48,0.648,0,7.13,6.48,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,65259 B,Có bản cứng,US,1,6.64,0.664,0,7.3,6.64,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,65259 C,Có bản cứng,IN,1,6.33,0.633,0,6.96,6.33,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,185573,Có bản cứng,US,1,2.52,0.252,0,2.77,2.52,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3074400,Có bản cứng,US,5,8.49,0.849,0,9.34,8.49,,
CDV-018-22,,8690007441,44613,152034-ED-LTN,7150152034,3074401,Có bản cứng,US,5,8.01,0.801,0,8.81,8.01,,
CDV-018-22,,8690007648,44614,152034-ED-LTN,7150152034,3096857,Có bản cứng,US,2,125.44,12.544,0,137.98,125.44,,
CDV-018-22,,8690007648,44614,152034-ED-LTN,7150152034,3801235,Có bản cứng,US,1,81.9,8.19,0,90.09,81.9,,
CDV-018-22,,8690007648,44614,152034-ED-LTN,7150152034,3071497PX,Có bản cứng,MX,1,78.7,7.87,0,236.57,78.7,,
CDV-018-22,,8690007648,44614,152034-ED-LTN,7150152034,209957,Có bản cứng,US,2,61.37,6.137,0,67.51,61.37,,
CDV-018-22,,8690007651,44614,152890-ED-LTN,7150152890,3102173,Có bản cứng,US,1,8.04,0.804,0,8.84,8.04,,
CDV-018-22,,8690007651,44614,152890-ED-LTN,7150152890,3683607,Có bản cứng,US,1,2.42,0.242,0,2.66,2.42,,
CDV-018-22,,8690007651,44614,152890-ED-LTN,7150152890,3104679,Có bản cứng,CN,1,59.49,5.949,0,65.44,59.49,,
CDV-018-22,,8690007651,44614,152890-ED-LTN,7150152890,4309175,Có bản cứng,US,1,1675,167.5,0,1842.5,1675,,
CDV-018-22,,8690007652,44614,152890-ED-LTN,7150152890,4356366,Có bản cứng,US,24,2.7,0.27,0,2.97,2.7,,
CDV-018-22,,8690007652,44614,152890-ED-LTN,7150152890,4962610,Có bản cứng,US,1,2.49,0.249,0,2.74,2.49,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3678738,Có bản cứng,US,4,7.91,0.791,0,8.7,7.91,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,4311637,Có bản cứng,US,4,38.44,3.844,0,42.28,38.44,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,5693706,Có bản cứng,CN,2,152.37,15.237,0,167.61,152.37,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,2882087,Có bản cứng,US,6,54.12,5.412,0,59.53,54.12,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3202117,Có bản cứng,IN,1,2,0.2,0,2.2,2,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,4965731,Có bản cứng,US,1,1.02,0.102,0,1.12,1.02,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3102800,Có bản cứng,US,1,29.04,2.904,0,31.94,29.04,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3042401,Có bản cứng,US,1,1.5,0.15,0,1.65,1.5,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3102893,Có bản cứng,US,1,27.62,2.762,0,30.38,27.62,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3929751,Có bản cứng,US,1,7.32,0.732,0,8.05,7.32,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,4962609,Có bản cứng,US,1,8.8,0.88,0,9.68,8.8,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3084879,Có bản cứng,US,2,11.84,1.184,0,13.02,11.84,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3679751,Có bản cứng,CN,1,3.34,0.334,0,3.67,3.34,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,4298994,Có bản cứng,US,1,3.43,0.343,0,3.77,3.43,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3101314,Có bản cứng,CN,1,23.96,2.396,0,26.36,23.96,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3680082,Có bản cứng,IN,1,57.34,5.734,0,63.07,57.34,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3104027,Có bản cứng,US,1,179.69,17.969,0,197.66,179.69,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,3680196,Có bản cứng,IN,1,108.76,10.876,0,119.64,108.76,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,2882751,Có bản cứng,US,1,15.3,1.53,0,16.83,15.3,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,4928260,Có bản cứng,MX,6,802.55,80.255,0,882.81,802.55,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,4393462,Có bản cứng,US,1,3144.96,314.496,0,3459.46,3144.96,,
CDV-018-22,,8690007653,44614,152890-ED-LTN,7150152890,4955590,Có bản cứng,US,1,307.72,30.772,0,338.49,307.72,,
CDV-018-22,,8690007720,44615,152034-ED-LTN,7150152034,209957,Có bản cứng,US,1,61.37,6.137,0,67.51,61.37,,
CDV-018-22,,8690007720,44615,152034-ED-LTN,7150152034,3030038,Có bản cứng,IN,2,28.35,2.835,0,31.19,28.35,,
CDV-019-22,,8690007917,44615,152034-ED-LTN,7150152034,3064919,Có bản cứng,US,1,188.32,18.832,0,207.15,188.32,,
CDV-019-22,,8690007918,44615,152034-ED-LTN,7150152034,AK10022 SS,Có bản cứng,US,2,62.6,6.26,0,68.86,62.6,,
CDV-019-22,,8690007997,44616,152034-ED-LTN,7150152034,4024919,Có bản cứng,US,3,92.82,9.282,0,102.1,92.82,91.5361,
CDV-019-22,,8690008015,44616,153193-ED-TDM,7150153193,0327-1418,Có bản cứng,CN,1,1599.41,159.941,0,1759.35,1599.41,,
CDV-020-22,,8690006758,16-Feb-2022,145580-IOF-HVM,7150145580,LF14000MX NN,,MX,6,30.53,0,0,30.53,,,
CDV-020-22,,8690006758,16-Feb-2022,145421-IOF-DTH,7150145421,LF9050,,IN,132,42.5,0,0,42.5,47.905,,
CDV-020-22,,8690006758,16-Feb-2022,149137-IOF-LTN,7150149137,FS53023MX,,MX,4,107.83,0,0,107.83,118.0685,,
CDV-020-22,,8690006760,16-Feb-2022,142610-SSA-PTP,7150142610,4955976,,US,89,51.9,0,0,51.9,75,,
CDV-020-22,,8690006760,16-Feb-2022,147873-IF-HVM,7150147873,5282841,,MX,2,290.82,0,0,290.82,290.82,,
CDV-020-22,,8690006760,16-Feb-2022,147907-IF-LTN,7150147907,3955114,,CN,2,5.56,0,0,5.56,5.56,,
CDV-020-22,,8690006761,16-Feb-2022,136900P-SCHORD-SSA,7150136900,3077716,,US,6,39.07,0,0,39.07,56,39.07394194,
CDV-020-22,,8690006763,16-Feb-2022,149134-IOF-BTD,7150149134,4327236,,PL,1,62.43,0,0,62.43,62.43,,
CDV-020-22,,8690006764,16-Feb-2022,140618-SCHORD-PTP,7150140618,3804700,,US,17,12.01,0,0,12.01,12.01,,
CDV-020-22,,8690006764,16-Feb-2022,143254-SS-Q12022,7150143254,4921597,,US,2,15.79,0,0,15.79,15.51,,
CDV-020-22,,8690006764,16-Feb-2022,143254-SS-Q12022,7150143254,3942748,,IN,3,45.67,0,0,45.67,45.67,,
CDV-020-22,,8690006764,16-Feb-2022,148766-IOF-LTN,7150148766,300-5126,,CN,1,2134.06,0,0,2134.06,,,
CDV-020-22,,8690006764,16-Feb-2022,149137-IOF-LTN,7150149137,2897324,,PL,2,10.42,0,0,10.42,10.42,,
CDV-020-22,,8690006764,16-Feb-2022,150159-IOF-PTP-BS,7150150159,4371786,,US,7,10.72,0,0,10.72,10.72,,
CDV-020-22,,8690006765,16-Feb-2022,150592-IOF-HVM,7150150592,3202210,,IN,48,9.16,0,0,9.16,9.16,5.4,
CDV-020-22,,8690006765,16-Feb-2022,151161-IOF-LTN,7150151161,5483867,,MX,4,47.56,0,0,47.56,47.56,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,4983253,,US,2,10.34,0,0,10.34,10.34,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,3947759,,IN,12,11.1,0,0,11.1,11.1,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,3052587,,US,24,0.83,0,0,0.83,0.83,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,3900956,,CA,6,2.46,0,0,2.46,2.46,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,4899791,,US,3,5.13,0,0,5.13,5.13,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,4896991,,US,2,5.77,0,0,5.77,5.77,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,4893936,,US,2,2.84,0,0,2.84,2.84,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,4955251,,US,6,43.18,0,0,43.18,43.18,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,5346206,,BR,6,21.93,0,0,21.93,21.93,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,5447591,,US,6,3.78,0,0,3.78,3.78,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,5291050,,CN,1,83.91,0,0,83.91,83.91,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,5271613,,HU,6,2.88,0,0,2.88,2.88,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,4928699,,CN,12,8.36,0,0,8.36,8.36,,
CDV-020-22,,8690006765,16-Feb-2022,151523-IOF-HVHV,7150151523,3939407,,BR,2,208.1,0,0,208.1,208.1,,
CDV-020-22,,8690006765,16-Feb-2022,151523-IOF-HVHV,7150151523,3914494,,KR,1,38.72,0,0,38.72,38.72,,
CDV-020-22,,8690006765,16-Feb-2022,151293-IOF-LTN,7150151293,3979506,,CN,1,306.69,0,0,306.69,306.69,,
CDV-020-22,,8690006766,16-Feb-2022,143254-SS-Q12022,7150143254,327-1379-02,,CN,1,1705.13,0,0,1705.13,,,
CDV-020-22,,8690006766,16-Feb-2022,143254-SS-Q12022,7150143254,3098693,,PL,1,764.42,0,0,764.42,764.42,,
CDV-020-22,,8690006766,16-Feb-2022,143254-SS-Q12022,7150143254,4931041,,MX,1,20.95,0,0,20.95,20.95,,
CDV-020-22,,8690006766,16-Feb-2022,143254-SS-Q12022,7150143254,5473238,,IT,1,41.44,0,0,41.44,41.44,,
CDV-020-22,,8690006766,16-Feb-2022,143254-SS-Q12022,7150143254,3901356,,IN,1,3.14,0,0,3.14,3.14,,
CDV-020-22,,8690006766,16-Feb-2022,144600-IOF-HVHV,7150144600,4076930,,MX,30,3.4,0,0,3.4,17.65,,
CDV-020-22,,8690006766,16-Feb-2022,144690-IOF-HVHV,7150144690,4933743,,US,1,283.3,0,0,283.3,283.3,,
CDV-020-22,,8690006766,16-Feb-2022,149137-IOF-LTN,7150149137,5317106,,US,2,1950,0,0,1950,1950,,
CDV-020-22,,8690006766,16-Feb-2022,149137-IOF-LTN,7150149137,2897331,,US,2,11.91,0,0,11.91,37.02,,
CDV-020-22,,8690006766,16-Feb-2022,149137-IOF-LTN,7150149137,321-0372-03,,US,3,16.04,0,0,16.04,,,
CDV-020-22,,8690006766,16-Feb-2022,149137-IOF-LTN,7150149137,321-0372-07,,US,5,20.49,0,0,20.49,,,
CDV-020-22,,8690006766,16-Feb-2022,149137-IOF-LTN,7150149137,2897334,,US,2,39.36,0,0,39.36,39.36,,
CDV-020-22,,8690006766,16-Feb-2022,149137-IOF-LTN,7150149137,2897999,,US,2,42,0,0,42,42,,
CDV-020-22,,8690006766,16-Feb-2022,149321-IOF-HVM,7150149321,5473302,,BR,1,120.59,0,0,120.59,120.59,,
CDV-020-22,,8690006766,16-Feb-2022,149344-IOF-TDM,7150149344,319-5010,,US,1,204.33,0,0,204.33,,,
CDV-020-22,,8690006766,16-Feb-2022,149375-IOF-PTP,7150149375,333-0588-04,,US,2,131.99,0,0,131.99,,,
CDV-020-22,,8690006766,16-Feb-2022,149375-IOF-PTP,7150149375,7045800A,,US,4,12.11,0,0,12.11,,,
CDV-020-22,,8690006766,16-Feb-2022,149375-IOF-PTP,7150149375,3283456,,BE,4,11.34,0,0,11.34,11.34,,
