Sales document,Sold-To Party,Material Description,Sales Document Type,Delivery Date,Document Date,Overall Status Item Description,Order Quantity (Item),Confirmed Quantity (Item),Material,Plant,Batch,Net Price
2300083952,121049917,"213272-Pick up, Magnetic",ZKB,1/12/2023,1/12/2023,Completed,1,1,600000465,VN49,,0
2300083952,121049917,3096857-Valve shutoff,ZKB,1/12/2023,1/12/2023,Completed,1,1,600000994,VN49,,0
2300083952,121049917,"213273-Harnee, wiring",ZKB,1/12/2023,1/12/2023,Completed,1,1,600000466,VN49,,0
2300083952,121049917,"0300-5446-PANEL,ANCILLARIES",ZKB,1/12/2023,1/12/2023,Completed,1,1,600112496,VN49,,0
2300083950,121064158,2897696-SWITCH PRESSURE,ZTEC,3/9/2023,1/12/2023,Open,1,0,600066175,VN49,,"1,650,000"
2300083949,121055092,DCA65L-Coolant Water,ZTEC,1/12/2023,1/12/2023,Open,36,0,600002627,VN49,,"375,000"
2300083949,121055092,WF2075-Water filter,ZTEC,1/12/2023,1/12/2023,Open,4,0,600003098,VN49,,"408,000"
2300083949,121055092,LF9050- LUBE FILTER( # LF9024),ZTEC,1/12/2023,1/12/2023,Open,8,0,600020051,VNT0,,"1,980,000"
2300083949,121055092,880966-Blue7600 15W40API CH-4 18L PL,ZTEC,1/12/2023,1/12/2023,Open,42,0,600085241,VN49,,"1,554,041"
2300083949,121055092,FS1006-Fulwtrsep,ZTEC,1/12/2023,1/12/2023,Open,6,0,600002731,VN49,,"840,000"
2300083948,121055092,FS1006-Fulwtrsep,ZTEC,1/12/2023,1/12/2023,Open,2,0,600002731,VN49,,"840,000"
2300083948,121055092,FF2203-Fuel filter,ZTEC,1/12/2023,1/12/2023,Open,2,0,600002649,VN49,,"625,000"
2300083948,121055092,DCA65L-Coolant Water,ZTEC,1/12/2023,1/12/2023,Open,18,0,600002627,VN49,,"375,000"
2300083948,121055092,WF2075-Water filter,ZTEC,1/12/2023,1/12/2023,Open,4,0,600003098,VN49,,"408,000"
2300083948,121055092,880966-Blue7600 15W40API CH-4 18L PL,ZTEC,1/12/2023,1/12/2023,Open,17,0,600085241,VN49,,"1,554,041"
2300083948,121055092,LF14000NN-OIL FILTER COMBO SPINON,ZTEC,1/12/2023,1/12/2023,Open,4,0,600081260,VN49,,"1,293,000"
2300083942,121020301,140-1548 -Bao nghet loc,ZKE,1/4/2023,1/11/2023,Completed,2,2,600014109,VN49,,"987,000"
2300083933,121093521,"A045G121 - KIT,CONTROL",ZKB,1/10/2023,1/10/2023,Completed,1,1,600082600,VN49,,0
2300083931,121150914,"3972261-BELT,V RIBBED",ZTEC,1/10/2023,1/10/2023,Open,1,0,600113147,VN49,,0
2300083928,121058491,5263529- O DO CANH QUAT,ZTEC,3/10/2023,1/10/2023,Open,1,0,600073173,VN49,,"8,600,000"
2300083927,121156164,Material sales text,ZTEC,1/10/2023,1/10/2023,Completed,5,5,600083278,VNT0,,"1,460,909"
2300083924,121134398,LF777-Lube filter,ZTEC,2/20/2023,1/10/2023,Open,94,0,600003076,VN49,,"233,000"
2300083924,121134398,FS1216-Fuel filter,ZTEC,2/20/2023,1/10/2023,Open,36,0,600002740,VN49,,"611,000"
2300083924,121134398,AF25708-AIR FILTER,ZTEC,2/20/2023,1/10/2023,Open,18,0,600073415,VN49,,"2,128,000"
2300083924,121134398,880966-Blue7600 15W40API CH-4 18L PL,ZTEC,2/20/2023,1/10/2023,Open,840,0,600085241,VN49,,"1,455,455"
2300083923,121134398,3075381-Bo dem nhot,ZTEC,1/10/2023,1/10/2023,Completed,480,480,600000918,VN49,,"476,000"
2300083922,121134398,3801826-Xy lanh,ZTEC,1/10/2023,1/10/2023,Completed,120,120,600001453,VN49,,"1,097,000"
2300083922,121134398,4371769 -Xy lanh,ZTEC,1/10/2023,1/10/2023,Completed,20,20,600080395,VN49,,"3,007,000"
2300083919,121138847,Material sales text,ZTEC,1/10/2023,1/9/2023,Completed,240,240,600095486,VN49,,"1,194,545"
2300083918,121138847,Material sales text,ZTEC,1/10/2023,1/9/2023,Completed,270,270,600095486,VN49,,"1,194,545"
2300083917,121138847,Material sales text,ZTEC,1/10/2023,1/9/2023,Completed,330,330,600095486,VN49,,"1,194,545"
2300083912,121112084,3016627 Alternator,ZKB,1/31/2023,1/9/2023,Completed,1,1,600000626,VNT0,,0
2300083911,121112084,3939352-Oil Suction Connection Gasket,ZKB,1/31/2023,1/9/2023,Completed,1,1,600098151,VNT0,,0
2300083911,121112084,3930408-GASKET OIL PAN,ZKB,1/31/2023,1/9/2023,Completed,1,1,600053177,VNT0,,0
2300083910,121148589,"3408345 -SENSOR, TEMPERATURE",ZTEC,3/6/2023,1/9/2023,Open,2,0,600014175,VN49,,"1,085,000"
2300083909,121132695,888422-Nhot Cummins CI 20W50 18L,ZTEC,1/9/2023,1/9/2023,Completed,640,640,600095486,VN49,,"1,194,545"
2300083908,121132695,888422-Nhot Cummins CI 20W50 18L,ZTEC,1/9/2023,1/9/2023,Completed,200,200,600095486,VN49,,"1,194,545"
2300083904,121134398,4950431-Bo voi phun,ZTEC,1/9/2023,1/9/2023,Completed,50,50,600053491,VN49,,"5,500,000"
2300083903,121134398,4950431-Bo voi phun,ZTEC,1/9/2023,1/9/2023,Completed,60,60,600053491,VN49,,"5,500,000"
2300083902,121134398,4950431-Bo voi phun,ZTEC,1/9/2023,1/9/2023,Completed,40,40,600053491,VN49,,"5,500,000"
2300083900,121093521,"4954905 - SENSOR, TEMPERATURE",ZKB,5/6/2023,1/6/2023,Open,1,0,600018205,VNT0,,0
2300083900,121093521,2892304-CORE COOLER,ZKB,5/6/2023,1/6/2023,Open,2,0,600045702,VNT0,,0
2300083900,121093521,"5491994-SENSOR,POSITION",ZKB,5/6/2023,1/6/2023,Open,1,0,600112461,VN49,,0
2300083900,121093521,326-0230 - BOARD,ZKB,5/6/2023,1/6/2023,Open,1,0,600003811,VN49,,0
2300083900,121093521,"4921475- SENSOR, TEMPERATURE",ZKB,5/6/2023,1/6/2023,Open,1,0,600018161,VN49,,0
2300083900,121093521,0300-5685-01 - DISPLAY-CONTROL (MEMB),ZKB,5/6/2023,1/6/2023,Open,1,0,600079991,VN49,,0
2300083895,121047415,4939587 - PUMP LUBRICATING OIL,ZKB,3/2/2023,1/5/2023,Open,5,0,600010766,VN49,,0
2300083895,121047415,"3904166-Sleeve, salvage",ZKB,3/2/2023,1/5/2023,Open,27,0,600001726,VN49,,0
2300083895,121047415,"4955372 - SEAL , OIL",ZKB,3/2/2023,1/5/2023,Open,10,0,600009520,VN49,,0
2300083895,121047415,"3976834-TENSIONER, BELT",ZKB,3/2/2023,1/5/2023,Open,5,0,600032242,VN49,,0
2300083895,121047415,5259022 - BO CANG DAY DAI,ZKB,3/2/2023,1/5/2023,Open,5,0,600078074,VN49,,0
2300083895,121047415,"5292708-KIT, THERMOSTAT(#4929642)",ZKB,3/2/2023,1/5/2023,Open,20,0,600052640,VN49,,0
2300083895,121047415,3920779-Screw,ZKB,3/2/2023,1/5/2023,Open,200,0,600001883,VN49,,0
2300083895,121047415,"4955853- SET, MAIN BEARING (STD)",ZKB,3/2/2023,1/5/2023,Open,10,0,600020476,VN49,,0
2300083892,121112084,206277-Gasket intake,ZKB,2/1/2023,1/5/2023,Completed,8,8,600000438,VNT0,,0
2300083892,121112084,"3084539- SEAL, O RING",ZKB,2/1/2023,1/5/2023,Completed,8,8,600021104,VNT0,,0
2300083891,121064958,AF26173 - AIR FILTER,ZTEC,3/4/2023,1/4/2023,Open,1,0,600010758,VN49,,"3,066,000"
2300083890,121155588,LF670-Loc nhot,ZTEC,1/4/2023,1/4/2023,Completed,8,8,600003055,VN49,,"311,000"
2300083889,121041822,4024919-Bo gioang tren,ZTEC,1/4/2023,1/4/2023,Completed,1,1,600002092,VN49,,"5,897,000"
2300083889,121041822,3801712-Bo sua chua bom nuoc,ZTEC,1/4/2023,1/4/2023,Completed,1,1,600001446,VN49,,"2,912,000"
2300083889,121041822,4089811-Xec mang,ZTEC,1/5/2023,1/4/2023,Completed,6,6,600002171,VN49,,"3,516,000"
2300083889,121041822,3013930 -Tay den,ZTEC,1/5/2023,1/4/2023,Completed,6,6,600010517,VN49,,"23,016,833"
2300083889,121041822,AK 4005 60SS -Ong mem,ZTEC,1/5/2023,1/4/2023,Completed,2,2,600078961,VN49,,"3,252,000"
2300083889,121041822,AK 6013 20SS -Ong mem,ZTEC,1/5/2023,1/4/2023,Completed,2,2,600078962,VN49,,"3,432,000"
2300083889,121041822,3065134-Ong mem,ZTEC,1/4/2023,1/4/2023,Completed,2,2,600000867,VN49,,"1,745,000"
2300083889,121041822,3081251-Cum con lan truc cam,ZTEC,1/4/2023,1/4/2023,Completed,3,3,600112622,VN49,,"17,555,000"
2300083888,121090889,FF42000-FUEL FILTER,ZKB,1/16/2023,1/3/2023,Completed,1,1,600007488,VNT0,,0
2300083888,121090889,CC2869-ES COMPLEAT PG REMIX- 20L,ZKB,1/16/2023,1/3/2023,Completed,2,2,600074824,VNT0,,0
2300083888,121090889,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZKB,1/13/2023,1/3/2023,Completed,2,2,600083278,VNT0,,0
2300083888,121090889,LF3349-Lube filter,ZKB,1/13/2023,1/3/2023,Completed,1,1,600002930,VNT0,,0
2300083888,121090889,FS1280-Fulwtrsep,ZKB,1/16/2023,1/3/2023,Completed,1,1,600002750,VNT0,,0
2300083887,121090889,LF9009-Lube filter,ZKB,1/9/2023,1/3/2023,Completed,1,1,600003081,VNT0,,0
2300083887,121090889,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZKB,1/9/2023,1/3/2023,Completed,2,2,600083278,VNT0,,0
2300083887,121090889,FF5580 - FUELFILTER,ZKB,1/9/2023,1/3/2023,Completed,1,1,600014139,VNT0,,0
2300083887,121090889,WF2074-Water filter,ZKB,1/9/2023,1/3/2023,Completed,1,1,600003097,VNT0,,0
2300083887,121090889,FS19596-FUEL SEP FILTER,ZKB,1/9/2023,1/3/2023,Completed,1,1,600029501,VNT0,,0
2300083887,121090889,FS20000-FUEL WTR SEP,ZKB,1/9/2023,1/3/2023,Completed,1,1,600009310,VNT0,,0
2300083886,121158499,DCA65L-phu gia lam mat DCA 4 - 1/2 GAL,ZTEC,1/13/2023,1/3/2023,Completed,8,8,600002627,VNT0,,"450,000"
2300083885,121049073,3050692-Ro le de,ZTEC,1/3/2023,1/3/2023,Completed,2,2,600000793,VN49,,"3,826,000"
2300083884,121090889,AF25129M-Airfilter element,ZKB,1/4/2023,1/3/2023,Completed,2,2,600002384,VN49,,0
2300083884,121090889,AF25130M-Air filter,ZKB,1/4/2023,1/3/2023,Completed,2,2,600002385,VN49,,0
2300083884,121090889,CC2638-RESTORE PLUS,ZKB,1/4/2023,1/3/2023,Completed,2,2,600029974,VN49,,0
2300083884,121090889,FS19596-FUEL SEP FILTER,ZKB,1/4/2023,1/3/2023,Completed,4,4,600029501,VN49,,0
2300083884,121090889,LF9009-Lube filter,ZKB,1/4/2023,1/3/2023,Completed,4,4,600003081,VN49,,0
2300083884,121090889,WF2074-Water filter,ZKB,1/4/2023,1/3/2023,Completed,4,4,600003097,VN49,,0
2300083884,121090889,FF5580 - FUELFILTER,ZKB,1/4/2023,1/3/2023,Completed,4,4,600014139,VN49,,0
2300083884,121090889,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZKB,1/4/2023,1/3/2023,Completed,8,8,600083278,VN49,,0
2300083884,121090889,CC2869-ES COMPLEAT PG REMIX- 20L,ZKB,1/4/2023,1/3/2023,Completed,4,4,600074824,VN49,,0
2300083884,121090889,FS20000-FUEL WTR SEP,ZKB,1/4/2023,1/3/2023,Completed,4,4,600009310,VN49,,0
2300083883,121090889,AF25130M-Air filter,ZKB,1/3/2023,1/3/2023,Completed,1,1,600002385,VN49,,0
2300083883,121090889,LF9009-Lube filter,ZKB,1/3/2023,1/3/2023,Completed,1,1,600003081,VN49,,0
2300083883,121090889,FS19596-FUEL SEP FILTER,ZKB,1/3/2023,1/3/2023,Completed,1,1,600029501,VN49,,0
2300083883,121090889,WF2074-Water filter,ZKB,1/3/2023,1/3/2023,Completed,1,1,600003097,VN49,,0
2300083883,121090889,AF25129M-Airfilter element,ZKB,1/3/2023,1/3/2023,Completed,1,1,600002384,VN49,,0
2300083883,121090889,FF5580 - FUELFILTER,ZKB,1/3/2023,1/3/2023,Completed,1,1,600014139,VN49,,0
2300083883,121090889,CC2869-ES COMPLEAT PG REMIX- 20L,ZKB,1/3/2023,1/3/2023,Completed,2,2,600074824,VN49,,0
2300083883,121090889,FS20000-FUEL WTR SEP,ZKB,1/3/2023,1/3/2023,Completed,1,1,600009310,VN49,,0
2300083883,121090889,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZKB,1/3/2023,1/3/2023,Completed,2,2,600083278,VN49,,0
2300083882,121020472,4920076-Ron nap dan co,ZTEC,1/3/2023,1/3/2023,Completed,24,24,600020840,VN49,,"332,000"
2300083877,121158329,Material sales text,ZTEC,12/30/2022,12/30/2022,Completed,1,1,600074133,VNT0,,"41,500,000"
2300083877,121158329,Material sales text,ZTEC,12/30/2022,12/30/2022,Completed,2,2,600053628,VNT0,1460976,"42,500,000"
2300083873,121091931,4910355-Core After Cooler,ZKB,3/20/2023,12/30/2022,Open,1,0,600002196,VN49,,0
2300083873,121091931,4025310 - PUMP WATER,ZKB,3/20/2023,12/30/2022,Open,1,1,600010664,VN49,,0
2300083873,121091931,3087587 - INJECTOR,ZKB,3/20/2023,12/30/2022,Open,6,0,600003951,VN49,,0
2300083873,121091931,"A048G602 - CHARGER,BATTERY",ZKB,3/20/2023,12/30/2022,Open,1,1,600079193,VN49,,0
2300083873,121091931,"3803518-Valve, intake",ZKB,1/11/2023,12/30/2022,Completed,12,12,600001552,VN49,,0
2300083873,121091931,"3803528-Valve, exhaust",ZKB,1/11/2023,12/30/2022,Completed,12,12,600001555,VN49,,0
2300083873,121091931,"3086192 - INSERT, VALVE",ZKB,1/11/2023,12/30/2022,Completed,12,12,600010662,VN49,,0
2300083873,121091931,3086193- INSERT VALVE,ZKB,1/11/2023,12/30/2022,Completed,12,12,600014822,VN49,,0
2300083873,121091931,4352578- BO GIOANG ( #3800728),ZKB,1/11/2023,12/30/2022,Completed,1,1,600075383,VN49,,0
2300083873,121091931,AR12270-Main bearing,ZKB,1/11/2023,12/30/2022,Completed,1,1,600002234,VN49,,0
2300083873,121091931,4955975-BAC SEC MANG,ZKB,1/11/2023,12/30/2022,Completed,6,6,600028598,VN49,,0
2300083873,121091931,"205840-Bearing, con rod",ZKB,1/11/2023,12/30/2022,Completed,12,12,600000432,VN49,,0
2300083873,121091931,AF25278-Air filter,ZKB,3/20/2023,12/30/2022,Open,5,0,600002393,VN49,,0
2300083873,121091931,LF777-Lube filter,ZKB,1/11/2023,12/30/2022,Completed,5,5,600003076,VN49,,0
2300083873,121091931,LF14000NN-OIL FILTER COMBO SPINON,ZKB,1/11/2023,12/30/2022,Completed,5,5,600081260,VN49,,0
2300083873,121091931,"3202210-Guide, valve Stem",ZKB,1/11/2023,12/30/2022,Completed,24,24,600001068,VN49,,0
2300083873,121091931,FS19624 - FULWTRSEP,ZKB,1/11/2023,12/30/2022,Completed,5,5,600018324,VN49,,0
2300083873,121091931,"5412987-BELT,V RIBBED",ZKB,1/11/2023,12/30/2022,Completed,5,5,600087651,VN49,,0
2300083873,121091931,"5579026-KIT,UPPER ENGINE GASKET",ZKB,1/11/2023,12/30/2022,Completed,1,1,600099762,VN49,,0
2300083873,121091931,"5473305 - KIT,WATER PUMP",ZKB,3/20/2023,12/30/2022,Open,1,1,600096180,VN49,,0
2300083873,121091931,3802753-Injector,ZKB,1/11/2023,12/30/2022,Completed,6,6,600001516,VN49,,0
2300083873,121091931,"3802085-Valve, exhaust",ZKB,1/11/2023,12/30/2022,Completed,6,6,600001464,VN49,,0
2300083873,121091931,"3802463-Valve, intake",ZKB,1/11/2023,12/30/2022,Completed,6,6,600001500,VN49,,0
2300083873,121091931,"4376512-SET,LOWER ENGINE GASKET",ZKB,3/20/2023,12/30/2022,Open,1,0,600086946,VN49,,0
2300083873,121091931,WF2075-Water filter,ZKB,1/11/2023,12/30/2022,Completed,5,5,600003098,VN49,,0
2300083873,121091931,3928174-Insert Valve,ZKB,3/20/2023,12/30/2022,Open,6,0,600001931,VN49,,0
2300083873,121091931,"3925863-Guide, valve stem",ZKB,3/20/2023,12/30/2022,Open,12,0,600001913,VN49,,0
2300083873,121091931,"3927642-Seal, valve Stem (3919038)",ZKB,3/20/2023,12/30/2022,Open,12,0,600001926,VN49,,0
2300083873,121091931,"3802429-Set, piston ring",ZKB,3/20/2023,12/30/2022,Open,6,0,600001499,VN49,,0
2300083873,121091931,3950661-Bearing Con. Rod,ZKB,1/11/2023,12/30/2022,Completed,12,12,600002023,VN49,,0
2300083873,121091931,3945917-Set main Bearing,ZKB,1/11/2023,12/30/2022,Completed,1,1,600002017,VN49,,0
2300083873,121091931,3924582-Insert Valve,ZKB,1/11/2023,12/30/2022,Completed,6,6,600001903,VN49,,0
2300083873,121091931,FF5052-Fuel filter,ZKB,3/20/2023,12/30/2022,Open,5,5,600002669,VN49,,0
2300083873,121091931,WF2073-Water filter,ZKB,1/11/2023,12/30/2022,Completed,5,5,600003096,VN49,,0
2300083873,121091931,LF9009-Lube filter,ZKB,1/11/2023,12/30/2022,Completed,5,5,600003081,VN49,,0
2300083873,121091931,"3800558-Set, lower gasket",ZKB,1/11/2023,12/30/2022,Completed,1,1,600001401,VN49,,0
2300083873,121091931,AF25546-AIR FILTER,ZKB,1/11/2023,12/30/2022,Completed,5,5,600066160,VN49,,0
2300083873,121091931,3967055- DAI TAI,ZKB,3/20/2023,12/30/2022,Open,5,0,600072001,VN49,,0
2300083873,121091931,FS1280-Fulwtrsep,ZKB,3/20/2023,12/30/2022,Open,5,0,600002750,VN49,,0
2300083873,121091931,LF3959-Lube filter,ZKB,3/20/2023,12/30/2022,Open,5,0,600003032,VN49,,0
2300083873,121091931,"3931623-Tappet, valve",ZKB,1/11/2023,12/30/2022,Completed,12,12,600001951,VN49,,0
2300083873,121091931,4042771-TURBOCHARGER,ZKB,1/11/2023,12/30/2022,Open,1,0,600113209,VN49,,0
2300083873,121091931,"4988952-SEAL,OIL",ZKB,2/2/2023,12/30/2022,Completed,1,1,600086970,VN49,,0
2300083873,121091931,"4359961-SEAL,OIL",ZKB,2/2/2023,12/30/2022,Completed,1,1,600110935,VN49,,0
2300083873,121091931,"3806219-KIT,ENGINE PISTON",ZKB,2/2/2023,12/30/2022,Completed,6,6,600111517,VN49,,0
2300083873,121091931,"3904166-Sleeve, salvage",ZKB,2/7/2023,12/30/2022,Completed,6,6,600001726,VN49,,0
2300083873,121091931,AH1196-Air Housing,ZKB,3/20/2023,12/30/2022,Open,3,0,600002600,VN49,,0
2300083873,121091931,"3283335-Gasket, cylinder",ZKB,2/2/2023,12/30/2022,Completed,1,1,600001099,VN49,,0
2300083872,121047213,4352242-Bo dai tu may,ZTEC,1/30/2023,12/30/2022,Completed,1,1,600107402,VN49,,"65,669,000"
2300083869,121064721,880966-Nhot Cummins 15W40-CH4(Thung 18L),ZKE,12/16/2022,12/29/2022,Completed,140,140,600085241,VN49,,"1,555,000"
2300083869,121064721,LF9050-Loc nhot,ZKE,12/16/2022,12/29/2022,Completed,20,20,600020051,VN49,,"1,922,000"
2300083869,121064721,WF2076-Loc nuoc,ZKE,12/16/2022,12/29/2022,Completed,20,20,600003099,VN49,,"481,000"
2300083869,121064721,FS1006-Loc dau,ZKE,12/16/2022,12/29/2022,Completed,15,15,600002731,VN49,,"815,000"
2300083866,121064158,LF9009-Loc nhot dong co,ZKE,12/22/2022,12/29/2022,Completed,1,1,600003081,VN49,,"1,191,000"
2300083866,121064158,WF2076-Loc nuoc lam mat dong co,ZKE,12/22/2022,12/29/2022,Completed,1,1,600003099,VN49,,"496,000"
2300083866,121064158,FS1000-Loc nhien lieu dong co,ZKE,12/22/2022,12/29/2022,Completed,2,2,600002729,VN49,,"383,000"
2300083866,121064158,Material sales text,ZKE,12/22/2022,12/29/2022,Completed,2,2,600074824,VN49,,"2,695,000"
2300083866,121064158,Material sales text,ZKE,12/22/2022,12/29/2022,Completed,4,4,600085241,VN49,,"1,600,909"
2300083865,121042810,HF28894-loc thuy luc,ZTEC,12/29/2022,12/29/2022,Completed,6,6,600003586,VNT0,,"1,744,000"
2300083865,121042810,FS1006-loc nhien lieu,ZTEC,12/29/2022,12/29/2022,Completed,30,30,600002731,VNT0,,"682,000"
2300083865,121042810,AF4801-loc gio,ZTEC,12/29/2022,12/29/2022,Completed,1,1,600002532,VNT0,,"1,380,000"
2300083865,121042810,AF4819-loc gio,ZTEC,12/29/2022,12/29/2022,Completed,1,1,600002534,VNT0,,"1,009,000"
2300083865,121042810,HF6319-loc thuy luc,ZTEC,12/29/2022,12/29/2022,Completed,6,6,600002853,VNT0,,"555,000"
2300083865,121042810,HF28910-loc thuy luc,ZTEC,12/29/2022,12/29/2022,Completed,10,10,600002795,VNT0,,"1,544,000"
2300083865,121042810,LF747-loc dau,ZTEC,12/29/2022,12/29/2022,Completed,12,12,600003072,VN49,,"286,000"
2300083865,121042810,LF9018-loc dau,ZTEC,12/29/2022,12/29/2022,Completed,60,60,600003083,VNT0,,"720,000"
2300083862,121139400,5579026-Bo ron tren,ZKE,12/28/2022,12/29/2022,Completed,1,1,600099762,VN49,,"11,114,000"
2300083862,121139400,178957- Bo bao tat loc,ZKE,12/28/2022,12/29/2022,Completed,1,1,600018771,VN49,,"2,015,000"
2300083862,121139400,3067459-Ron nap gian co,ZKE,12/28/2022,12/29/2022,Completed,3,3,600000876,VN49,,"835,333"
2300083862,121139400,3071497 -Kim phun,ZKE,12/28/2022,12/29/2022,Completed,6,6,600003831,VN49,,"12,185,000"
2300083862,121139400,3408324Bo dieu toc bom cao ap nhien lieu,ZKE,12/28/2022,12/29/2022,Completed,1,1,600001187,VN49,,"33,556,000"
2300083862,121139400,3096857-Van tat may,ZKE,12/28/2022,12/29/2022,Completed,1,1,600000994,VN49,,"5,627,000"
2300083862,121139400,3098693-Bo dieu toc,ZKE,12/28/2022,12/29/2022,Completed,1,1,600000995,VN49,,"37,479,000"
2300083862,121139400,FS1000-Loc tach nuoc nhien lieu,ZKE,12/28/2022,12/29/2022,Completed,4,4,600002729,VN49,,"344,700"
2300083862,121139400,LF9009-Loc nhot,ZKE,12/28/2022,12/29/2022,Completed,2,2,600003081,VN49,,"1,071,900"
2300083862,121139400,WF2076-Loc nuoc lam mat,ZKE,12/28/2022,12/29/2022,Completed,1,1,600003099,VN49,,"446,400"
2300083862,121139400,AH19004 Loc gio,ZKE,12/28/2022,12/29/2022,Completed,1,1,600014545,VN49,,"2,637,900"
2300083862,121139400,3907998-Vit siet,ZKE,12/28/2022,12/29/2022,Completed,2,2,600112742,VN49,,"64,500"
2300083862,121139400,3904849-Vong khoa,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112735,VN49,,"75,000"
2300083862,121139400,3901249-Vit siet,ZKE,12/28/2022,12/29/2022,Completed,2,2,600112730,VN49,,"247,500"
2300083862,121139400,3928989-Kep ong,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112777,VN49,,"90,900"
2300083862,121139400,3925234-Nap chup,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112773,VN49,,"181,800"
2300083862,121139400,3912072-Vit siet,ZKE,12/28/2022,12/29/2022,Completed,2,2,600112747,VN49,,"158,000"
2300083862,121139400,3904181-Nut bit,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112734,VN49,,"243,000"
2300083862,121139400,3937123-Vit cay,ZKE,12/28/2022,12/29/2022,Completed,4,4,600112785,VN49,,"252,900"
2300083862,121139400,3008464-Nut bit,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112717,VN49,,"134,100"
2300083862,121139400,S 960-Dau noi ong chu T,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112834,VN49,,"427,500"
2300083862,121139400,4019882-Nap chup,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112791,VN49,,"7,011,000"
2300083862,121139400,3922848-Kep ong,ZKE,12/28/2022,12/29/2022,Completed,4,4,600112769,VN49,,"349,200"
2300083862,121139400,5527134-Co xa,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112822,VN49,,"56,121,000"
2300083862,121139400,3905082-Ong mem,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112736,VN49,,"352,800"
2300083862,121139400,4938263-Ong mem,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112817,VN49,,"1,964,700"
2300083862,121139400,215921-Dau noi ong,ZKE,12/28/2022,12/29/2022,Completed,2,2,600112713,VN49,,"560,700"
2300083862,121139400,69465-Kep ong,ZKE,12/28/2022,12/29/2022,Completed,1,1,600112826,VN49,,"347,000"
2300083862,121139400,3904519 -De kep ong,ZKE,12/28/2022,12/29/2022,Completed,3,3,600029018,VN49,,"355,500"
2300083862,121139400,3904711 -De kep ong,ZKE,12/28/2022,12/29/2022,Completed,1,1,600029019,VN49,,"584,000"
2300083862,121139400,3916779-Ong mem,ZKE,12/28/2022,12/29/2022,Completed,1,1,600102383,VN49,,"1,546,200"
2300083862,121139400,3918188-Vong dem,ZKE,12/28/2022,12/29/2022,Completed,2,2,600001860,VN49,,"149,500"
2300083862,121139400,3924726-Van mot chieu,ZKE,12/28/2022,12/29/2022,Completed,1,1,600030219,VN49,,"2,334,600"
2300083862,121139400,68139 Co noi ong,ZKE,12/28/2022,12/29/2022,Completed,1,1,600078942,VN49,,"937,000"
2300083862,121139400,3905449-Phot,ZKE,12/28/2022,12/29/2022,Completed,1,1,600001773,VN49,,"819,000"
2300083862,121139400,3910824-Ron,ZKE,12/28/2022,12/29/2022,Completed,6,6,600072002,VN49,,"66,000"
2300083862,121139400,3008468-Nut bit,ZKE,12/28/2022,12/29/2022,Completed,1,1,600065611,VN49,,"203,000"
2300083862,121139400,3201562-Ron,ZKE,12/28/2022,12/29/2022,Completed,1,1,600043690,VN49,,"157,500"
2300083862,121139400,3906619-Nut bit,ZKE,12/28/2022,12/29/2022,Completed,2,2,600089577,VN49,,"220,500"
2300083862,121139400,3907860-Vit siet,ZKE,12/28/2022,12/29/2022,Completed,4,4,600082635,VN49,,"71,000"
2300083862,121139400,3918174-Dem sinh han nhot,ZKE,12/28/2022,12/29/2022,Completed,1,1,600001858,VN49,,"639,000"
2300083862,121139400,3929011 -Dem lam kin,ZKE,12/28/2022,12/29/2022,Completed,1,1,600015186,VN49,,"589,500"
2300083862,121139400,3931084-Nut bit,ZKE,12/28/2022,12/29/2022,Completed,1,1,600102386,VN49,,"505,800"
2300083862,121139400,3930911 -Ron,ZKE,12/28/2022,12/29/2022,Completed,1,1,600097293,VN49,,"168,300"
2300083862,121139400,3934410-Van sinh han nhot,ZKE,12/28/2022,12/29/2022,Completed,1,1,600043639,VN49,,"1,598,400"
2300083862,121139400,3966976-Vit siet,ZKE,12/28/2022,12/29/2022,Completed,11,11,600112448,VN49,,"97,200"
2300083862,121139400,3970655-Lo xo,ZKE,12/28/2022,12/29/2022,Completed,1,1,600080654,VN49,,"199,800"
2300083862,121139400,5403905-Dem lam kin,ZKE,12/28/2022,12/29/2022,Completed,1,1,600104852,VN49,,"495,900"
2300083862,121139400,5443707-Dem lam kin,ZKE,12/28/2022,12/29/2022,Completed,1,1,600104892,VN49,,"196,200"
2300083862,121139400,3902425-Vong dem,ZKE,12/28/2022,12/29/2022,Completed,1,1,600082636,VN49,,"206,500"
