Material,Material Description,Material type,Plant,Storage location,Material Group,DF stor. loc. level,Base Unit of Measure,Unrestricted,Currency,Value Unrestricted,Transit and Transfer,Val. in Trans./Tfr,Quality Inspection,Value in QualInsp.,Restricted-Use Stock,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
600079460,FF5782 - FUELFILTER,ZSP,VN49,1100,7075,,PC,3,VND,"5,671,928",0,0,0,0,0,0,0,0,0,0
600079460,FF5782 - FUELFILTER,ZSP,VN49,1100,7075,,PC,6,VND,"11,343,857",0,0,0,0,0,0,0,0,0,0
600079663,"5303406 - SPRING,VALVE",ZSP,VN49,1100,7063,,PC,24,VND,"2,625,700",0,0,0,0,0,0,0,0,0,0
600079663,"5303406 - SPRING,VALVE",ZSP,VN49,1100,7063,,PC,24,VND,"2,625,700",0,0,0,0,0,0,0,0,0,0
600079798,C275D5 - Open Genset 275 KVA,ZSP,VN49,1100,7065,,SET,1,VND,"602,036,485",0,0,0,0,0,0,0,0,0,0
600079930,"2897331 - SENSOR,PRESSURE (SS# 4076493)",ZSP,VNT0,1100,7063,,PC,1,VND,"382,226",0,0,0,0,0,0,0,0,0,0
600079935,0149-2967 - ELEMENT-FUEL FILTER,ZSP,VN49,1100,7063,,PC,2,VND,"1,100,533",0,0,0,0,0,0,0,0,0,0
600079935,0149-2967 - ELEMENT-FUEL FILTER,ZSP,VN49,1100,7063,,PC,1,VND,"550,267",0,0,0,0,0,0,0,0,0,0
600079991,0300-5685-01 - DISPLAY-CONTROL (MEMB),ZSP,VN49,1100,7063,,PC,1,VND,"4,219,374",0,0,0,0,0,0,0,0,0,0
600080026,0193-0568 - SENSOR-LEVEL,ZSP,VNT0,1100,7063,,PC,1,VND,"1,719,858",0,0,0,0,0,0,0,0,0,0
600080027,A026K278 - FILTER-FUEL (TEXT),ZSP,VNT0,1100,7063,,PC,1,VND,"574,308",0,0,0,0,0,0,0,0,0,0
600080070,AF25962 - AIR FILTER-OPTIAIRPRIMARY,ZSP,VNT0,1100,7075,,PC,1,VND,"929,312",0,0,0,0,0,0,0,0,0,0
600080374,3964745 - ALTERNATOR,ZSP,VNT0,1100,7063,,PC,0,VND,0,0,0,4,"29,997,916",0,0,0,0,0,0
600080375,"3685173 - SEAL,OIL",ZSP,VNT0,1100,7063,,PC,11,VND,"5,706,311",0,0,0,0,0,0,0,0,0,0
600080395,"4371769 - KIT,LINER",ZSP,VN49,1100,7063,,PC,22,VND,"47,977,088",0,0,0,0,0,0,0,0,0,0
600080395,"4371769 - KIT,LINER",ZSP,VN49,1100,7063,,PC,120,VND,"261,693,210",0,0,0,0,0,0,0,0,0,0
600080395,"4371769 - KIT,LINER",ZSP,VN49,1100,7063,,PC,4,VND,"8,723,107",0,0,0,0,0,0,0,0,0,0
600080395,"4371769 - KIT,LINER",ZSP,VN49,1100,7063,,PC,116,VND,"252,970,103",0,0,0,0,0,0,0,0,0,0
600080395,"4371769 - KIT,LINER",ZSP,VN49,1100,7063,,PC,120,VND,"261,693,210",0,0,0,0,0,0,0,0,0,0
600080395,"4371769 - KIT,LINER",ZSP,VN49,9200,7063,,PC,2,VND,"4,361,553",0,0,0,0,0,0,0,0,0,0
600080430,0300-6014 - CONTROL ASSY (DYNAM 2 DISPLA,ZSP,VN49,1100,7063,,PC,1,VND,"6,095,092",0,0,0,0,0,0,0,0,0,0
600080444,"A044F794 - COIL,ELECTRICAL",ZSP,VN49,1100,7063,,PC,1,VND,"1,801,467",0,0,0,0,0,0,0,0,0,0
600080446,E000-14808/1P - 80UL KIT,ZSP,VN49,1100,7063,,PC,1,VND,"2,555,612",0,0,0,0,0,0,0,0,0,0
600080564,"2882087- SET,ROD BEARING (NON STD)",ZSP,VNT0,1100,7063,,PC,66,VND,"27,088,694",0,0,0,0,0,0,0,0,0,0
600080565,"3689567-GASKET,CYLINDER HEAD",ZSP,VNT0,1100,7063,,PC,2,VND,"5,944,745",0,0,0,0,0,0,0,0,0,0
600080565,"3689567-GASKET,CYLINDER HEAD",ZSP,VNT0,1100,7063,,PC,9,VND,"26,751,353",0,0,0,0,0,0,0,0,0,0
600080652,"4943247-TUBE,FUEL SUPPLY",ZSP,VN49,1100,7063,,PC,1,VND,"715,830",0,0,0,0,0,0,0,0,0,0
600080744,"4327021-SWITCH,TEMPERATURE",ZSP,VN49,1100,7063,,PC,1,VND,"1,151,586",0,0,0,0,0,0,0,0,0,0
600080960,"4954430-MODULE,CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"41,419,434",0,0,0,0,0,0,0,0,0,0
600080960,"4954430-MODULE,CONTROL",ZSP,VNT0,1100,7063,,PC,1,VND,"38,407,565",0,0,0,0,0,0,0,0,0,0
600081166,"A051Y903-CHARGER,BATTERY",ZSP,VNT0,1100,7063,,PC,1,VND,"14,605,318",0,0,0,0,0,0,0,0,0,0
600081260,LF14000NN-OIL FILTER COMBO SPINON,ZSP,VN49,1100,7075,,PC,16,VND,"12,309,182",0,0,0,0,0,0,0,0,0,0
600081260,LF14000NN-OIL FILTER COMBO SPINON,ZSP,VN49,1100,7075,,PC,12,VND,"9,231,886",0,0,0,0,0,0,0,0,0,0
600081260,LF14000NN-OIL FILTER COMBO SPINON,ZSP,VN49,1100,7075,,PC,18,VND,"13,847,830",0,0,0,0,0,0,0,0,0,0
600081260,LF14000NN-OIL FILTER COMBO SPINON,ZSP,VNT0,1100,7075,,PC,2,VND,"1,535,541",0,0,0,0,0,0,0,0,0,0
600081260,LF14000NN-OIL FILTER COMBO SPINON,ZSP,VNT0,1100,7075,,PC,18,VND,"13,819,866",0,0,0,0,0,0,0,0,0,0
600081295,0151-0411 - PICK UP-MAGNETIC,ZSP,VN49,1100,7063,,PC,1,VND,"9,517,513",0,0,0,0,0,0,0,0,0,0
600081340,"3649550 - SEAL,OIL (4100625)",ZSP,VN49,1100,7063,,PC,1,VND,"3,262,611",0,0,0,0,0,0,0,0,0,0
600081340,"3649550 - SEAL,OIL (4100625)",ZSP,VN49,1100,7063,,PC,1,VND,"3,262,611",0,0,0,0,0,0,0,0,0,0
600081781,"3904483 -  PIN,ROLL",ZSP,VN49,1100,7063,,PC,4,VND,"184,617",0,0,0,0,0,0,0,0,0,0
600082150,C1400D5 Open-Generator set,ZSP,VNT0,1100,7063,,PC,1,VND,"3,459,437,499",0,0,0,0,0,0,0,0,0,0
600082410,"3171499 - GASKET,RKR LEVER HOUSING",ZSP,VN49,1100,7063,,PC,5,VND,"5,144,278",0,0,0,0,0,0,0,0,0,0
600082600,"A045G121 - KIT,CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"83,080,761",0,0,0,0,0,0,0,0,0,0
600082606,Carton,ZSP,VN49,1100,7063,,PC,22,VND,0,0,0,0,0,0,0,0,0,0,0
600082823,875713-PREMIUM BLUE 7800 API CI-4/SL 200,ZSP,VN49,1100,7109,,PC,0,VND,0,0,0,20,"204,068,883",0,0,0,0,0,0
600082853,"4376532RX-KIT,EXH RCN COOLER",ZSP,VNT0,1100,7063,,PC,1,VND,"20,069,972",0,0,0,0,0,0,0,0,0,0
600083139,RSK-1101-RECTIFIER SERVICE KIT,ZSP,VN49,1100,7063,,PC,1,VND,"1,810,177",0,0,0,0,0,0,0,0,0,0
600083278,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZSP,VN49,1100,7109,,PC,396,VND,"384,614,565",0,0,0,0,0,0,0,0,0,0
600083278,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZSP,VN49,9200,7109,,PC,0,VND,0,0,0,0,0,0,0,1,"971,249",0,0
600083278,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZSP,VNT0,1100,7109,,PC,2,VND,"1,988,461",0,0,0,0,0,0,0,0,0,0
600083278,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZSP,VNT0,1100,7109,,PC,8,VND,"7,953,846",0,0,0,0,0,0,0,0,0,0
600083687,"4327233-SENSOR,SPEED",ZSP,VN49,1100,7063,,PC,1,VND,"2,469,820",0,0,0,0,0,0,0,0,0,0
600083709,"4931256-MANIFOLD,EXHAUST",ZSP,VN49,1100,7063,,PC,1,VND,"82,008,952",0,0,0,0,0,0,0,0,0,0
600083835,"A048L463-SENSOR, MAGNETIC PICKUP",ZSP,VN49,1100,7063,,PC,1,VND,"606,897",0,0,0,0,0,0,0,0,0,0
600084257,"4383932-Switch, Coolant Level",ZSP,VNT0,1100,7063,,PC,1,VND,"1,742,743",0,0,0,0,0,0,0,0,0,0
600084454,"3081695- SEAL,O RING",ZSP,VN49,1100,7063,,PC,10,VND,"627,940",0,0,0,0,0,0,0,0,0,0
600084458,"4078321-PUMP,INJECTION BOSCH",ZSP,VNT0,,7063,,PC,0,VND,0,1,"114,296,961",0,0,0,0,0,0,0,0
600084913,"4097510-SEAL,O RING",ZSP,VNT0,1100,7063,,PC,6,VND,"1,696,108",0,0,0,0,0,0,0,0,0,0
600084917,"4917451-GASKET, VALVE COVER",ZSP,VNT0,1100,7063,,PC,6,VND,"1,568,679",0,0,0,0,0,0,0,0,0,0
600084919,"4918075-SEAL, DUST",ZSP,VNT0,1100,7063,,PC,4,VND,"1,012,506",0,0,0,0,0,0,0,0,0,0
600084919,"4918075-SEAL, DUST",ZSP,VNT0,1100,7063,,PC,2,VND,"506,253",0,0,0,0,0,0,0,0,0,0
600084929,FS53014MX-FUEL FILTER STACKED ELEMAX,ZSP,VNT0,1100,7075,,PC,24,VND,"72,673,376",0,0,0,0,0,0,0,0,0,0
600085123,3007632-PLUG,ZSP,VN49,1100,7063,,PC,40,VND,"2,901,532",0,0,0,0,0,0,0,0,0,0
600085241,880966-Blue7600 15W40API CH-4 18L PL,ZSP,VN49,1100,7109,,PC,120,VND,"130,223,350",0,0,0,0,0,0,0,0,0,0
600085241,880966-Blue7600 15W40API CH-4 18L PL,ZSP,VN49,9200,7109,,PC,0,VND,0,0,0,0,0,0,0,1,"1,085,195",0,0
600085241,880966-Blue7600 15W40API CH-4 18L PL,ZSP,VN49,9200,7109,,PC,0,VND,0,0,0,0,0,0,0,22,"23,874,281",0,0
600085241,880966-Blue7600 15W40API CH-4 18L PL,ZSP,VNT0,1100,7109,,PC,77,VND,"80,717,998",0,0,0,0,0,0,0,0,0,0
600085242,880965-Blue 7600 15W40 API CH-4 200L PL,ZSP,VN49,1100,7109,,PC,2,VND,"18,143,198",0,0,0,0,0,0,0,0,0,0
600085262,"3090942  PUMP,FUEL/CELECT",ZSP,VNT0,1100,7E02,,PC,1,VND,"31,474,595",0,0,0,0,0,0,0,0,0,0
600085262,"3090942  PUMP,FUEL/CELECT",ZSP,VNT0,1100,7E02,,PC,1,VND,"31,474,595",0,0,0,0,0,0,0,0,0,0
600085341,"2872288-Connector, Inj Fuel Supply",ZSP,VN49,1100,7063,,PC,6,VND,"4,389,749",0,0,0,0,0,0,0,0,0,0
600085548,3066884-CAMSHAFT,ZSP,VN49,1100,7063,,PC,1,VND,"23,901,699",0,0,0,0,0,0,0,0,0,0
600085549,3066885- CAMSHAFT,ZSP,VN49,1100,7063,,PC,3,VND,"70,904,713",0,0,0,0,0,0,0,0,0,0
600085699,"3201659-SEAL,RECTANGULAR RING",ZSP,VNT0,1100,7063,,PC,4,VND,"108,543",0,0,0,0,0,0,0,0,0,0
600085916,"4371786-KIT,PTS DST CENTER",ZSP,VN49,1100,7063,,SET,1,VND,"434,747",0,0,0,0,0,0,0,0,0,0
600085916,"4371786-KIT,PTS DST CENTER",ZSP,VN49,1100,7063,,SET,2,VND,"869,494",0,0,0,0,0,0,0,0,0,0
600085916,"4371786-KIT,PTS DST CENTER",ZSP,VN49,1100,7063,,SET,5,VND,"2,173,735",0,0,0,0,0,0,0,0,0,0
600085916,"4371786-KIT,PTS DST CENTER",ZSP,VN49,9300,7063,,SET,0,VND,0,0,0,0,0,0,0,2,"869,494",0,0
600086104,"5362274-PUMP,FUEL TRANSFER#4943049",ZSP,VNT0,1100,7063,,PC,2,VND,"6,268,277",0,0,0,0,0,0,0,0,0,0
600086442,4299125-O-RING SEAL,ZSP,VNT0,1100,7063,,PC,18,VND,"2,100,960",0,0,0,0,0,0,0,0,0,0
600086443,4299124-SEAL O-RING,ZSP,VNT0,1100,7063,,PC,7,VND,"817,040",0,0,0,0,0,0,0,0,0,0
600086494,"5343642-COMPRESSOR,2 CYL AIR",ZSP,VN49,1100,7063,,PC,1,VND,"31,771,371",0,0,0,0,0,0,0,0,0,0
600086741,"3282158-HOSE,FLEXIBLE",ZSP,VN49,1100,7063,,PC,1,VND,"1,110,902",0,0,0,0,0,0,0,0,0,0
600086970,"4988952-SEAL,OIL",ZSP,VN49,1100,7063,,PC,1,VND,"439,467",0,0,0,0,0,0,0,0,0,0
600087084,"4078967-GASKET,COOLER PLATE",ZSP,VN49,1100,7063,,PC,2,VND,"7,057,024",0,0,0,0,0,0,0,0,0,0
600087084,"4078967-GASKET,COOLER PLATE",ZSP,VN49,1100,7063,,PC,2,VND,"7,057,024",0,0,0,0,0,0,0,0,0,0
600087084,"4078967-GASKET,COOLER PLATE",ZSP,VNT0,1100,7063,,PC,2,VND,"7,057,023",0,0,0,0,0,0,0,0,0,0
600087084,"4078967-GASKET,COOLER PLATE",ZSP,VNT0,1100,7063,,PC,10,VND,"35,285,117",0,0,0,0,0,0,0,0,0,0
600087084,"4078967-GASKET,COOLER PLATE",ZSP,VNT0,1100,7063,,PC,20,VND,"70,570,235",0,0,0,0,0,0,0,0,0,0
600087084,"4078967-GASKET,COOLER PLATE",ZSP,VNT0,1100,7063,,PC,18,VND,"63,513,211",0,0,0,0,0,0,0,0,0,0
600087111,"4903319PX-INJ, CELECT",ZSP,VNT0,1100,7063,,PC,4,VND,"33,093,393",0,0,0,0,0,0,0,0,0,0
600087360,FF5461- FUEL FILTER SPINON,ZSP,VN49,1100,7075,,PC,3,VND,"1,563,331",0,0,0,0,0,0,0,0,0,0
600087651,"5412987-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,4,VND,"715,812",0,0,0,0,0,0,0,0,0,0
600087651,"5412987-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"178,953",0,0,0,0,0,0,0,0,0,0
600087651,"5412987-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"178,953",0,0,0,0,0,0,0,0,0,0
600087651,"5412987-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,2,VND,"357,906",0,0,0,0,0,0,0,0,0,0
600087651,"5412987-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"178,953",0,0,0,0,0,0,0,0,0,0
600087987,"3093618-VALVE,CHECK",ZSP,VN49,1100,7063,,PC,1,VND,"3,064,042",0,0,0,0,0,0,0,0,0,0
600087988,AF903M-AIR FILTER-PRIMARY,ZSP,VN49,1100,7075,,PC,4,VND,"7,189,570",0,0,0,0,0,0,0,0,0,0
600087988,AF903M-AIR FILTER-PRIMARY,ZSP,VN49,1100,7075,,PC,4,VND,"7,189,570",0,0,0,0,0,0,0,0,0,0
600088027,0306-5358-ACTUATOR,ZSP,VN49,9300,7063,,PC,0,VND,0,0,0,0,0,0,0,1,"19,939,104",0,0
600088255,"5412996-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"2,917,172",0,0,0,0,0,0,0,0,0,0
600088324,"A055G562-SENDER,LOW COOLANT (0193-0468)",ZSP,VN49,1100,7063,,PC,2,VND,"3,443,042",0,0,0,0,0,0,0,0,0,0
600088324,"A055G562-SENDER,LOW COOLANT (0193-0468)",ZSP,VN49,1100,7063,,PC,2,VND,"3,443,042",0,0,0,0,0,0,0,0,0,0
600088340,0416-1190-BATTERY-TYPE 655-12V DRY,ZSP,VN49,1100,7063,,PC,10,VND,"87,431,122",0,0,0,0,0,0,0,0,0,0
600088356,"5413001-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"4,379,021",0,0,0,0,0,0,0,0,0,0
600088902,"3973800-TUBE,FUEL SUPPLY",ZSP,VN49,1100,7063,,PC,1,VND,"601,308",0,0,0,0,0,0,0,0,0,0
600089077,"A048L394-SENSOR, MAGNETIC PICK UP",ZSP,VN49,1100,7063,,PC,1,VND,"538,930",0,0,0,0,0,0,0,0,0,0
600089078,"A049F209-RELAY,CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"949,930",0,0,0,0,0,0,0,0,0,0
600089078,"A049F209-RELAY,CONTROL",ZSP,VN49,1100,7063,,PC,2,VND,"1,899,861",0,0,0,0,0,0,0,0,0,0
600089078,"A049F209-RELAY,CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"949,930",0,0,0,0,0,0,0,0,0,0
600089303,FS1041-Fuel-Water Separator,ZSP,VN49,1100,7063,,PC,4,VND,"2,609,437",0,0,0,0,0,0,0,0,0,0
600089303,FS1041-Fuel-Water Separator,ZSP,VN49,1100,7063,,PC,1,VND,"652,359",0,0,0,0,0,0,0,0,0,0
600089303,FS1041-Fuel-Water Separator,ZSP,VN49,1100,7063,,PC,6,VND,"3,914,156",0,0,0,0,0,0,0,0,0,0
600089351,"5412990-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,4,VND,"772,788",0,0,0,0,0,0,0,0,0,0
600089351,"5412990-BELT,V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"193,197",0,0,0,0,0,0,0,0,0,0
600089583,3918614-Hose plain,ZSP,VN49,1100,7063,,PC,4,VND,"529,459",0,0,0,0,0,0,0,0,0,0
600089678,"5404408-Liner,Cylinder",ZSP,VN49,1100,7063,,PC,10,VND,"22,042,083",0,0,0,0,0,0,0,0,0,0
600089678,"5404408-Liner,Cylinder",ZSP,VN49,1100,7063,,PC,6,VND,"13,225,250",0,0,0,0,0,0,0,0,0,0
600089678,"5404408-Liner,Cylinder",ZSP,VNT0,1100,7063,,PC,2,VND,"4,169,564",0,0,0,0,0,0,0,0,0,0
600090139,3928492-Elbow Hose,ZSP,VN49,1100,7063,,PC,3,VND,"2,109,418",0,0,0,0,0,0,0,0,0,0
600090140,3929751-Accessory Drive Cover Gasket,ZSP,VN49,1100,7063,,PC,5,VND,"906,067",0,0,0,0,0,0,0,0,0,0
600090331,3802301RX-WATERCOOL,ZSP,VN49,1100,7063,,PC,1,VND,"24,723,742",0,0,0,0,0,0,0,0,0,0
600090681,FS36210-LOC NHIEN LIEU,ZSP,VNT0,1100,7063,,PC,2,VND,"916,805",0,0,0,0,0,0,0,0,0,0
600090688,"3408602-SENSOR,PRESSURE",ZSP,VNT0,1100,7063,,PC,1,VND,"5,028,461",0,0,0,0,0,0,0,0,0,0
600091170,"3690809 -  MOTOR,STARTING",ZSP,VNT0,1100,7063,,PC,1,VND,"23,470,826",0,0,0,0,0,0,0,0,0,0
600091271,"3914035-PLUG,EXPANSION",ZSP,VN49,1100,7063,,PC,24,VND,"942,558",0,0,0,0,0,0,0,0,0,0
600091278,"3919624-PULLEY,ACCESSORY DRIVE",ZSP,VN49,1100,7063,,PC,1,VND,"818,072",0,0,0,0,0,0,0,0,0,0
600091598,AF55781 -   AIR FILTER-CABIN,ZSP,VNT0,1100,7063,,PC,15,VND,"12,466,394",0,0,0,0,0,0,0,0,0,0
600091599,AF55815- AIR FILTER-CABIN,ZSP,VNT0,1100,7063,,PC,18,VND,"16,163,609",0,0,0,0,0,0,0,0,0,0
600091630,"3940123 - COLLET,VALVE",ZSP,VN49,1100,7063,,PC,24,VND,"682,986",0,0,0,0,0,0,0,0,0,0
600091731,"3920781-  SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,120,VND,"22,965,731",0,0,0,0,0,0,0,0,0,0
600091731,"3920781-  SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,12,VND,"2,296,573",0,0,0,0,0,0,0,0,0,0
600091731,"3920781-  SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,68,VND,"13,013,914",0,0,0,0,0,0,0,0,0,0
600092181,"3331924-GASKET,TURBOCHARGER",ZSP,VN49,1100,7063,,PC,1,VND,"136,234",0,0,0,0,0,0,0,0,0,0
600092181,"3331924-GASKET,TURBOCHARGER",ZSP,VN49,1100,7063,,PC,1,VND,"136,234",0,0,0,0,0,0,0,0,0,0
600092605,LF3487 - LUBEOIL FILTER,ZSP,VNT0,1100,7063,,PC,5,VND,"957,094",0,0,0,0,0,0,0,0,0,0
600092636,"3650900 - BEARING,CONNECTING ROD",ZSP,VN49,1100,7063,,PC,8,VND,"2,440,353",0,0,0,0,0,0,0,0,0,0
600092636,"3650900 - BEARING,CONNECTING ROD",ZSP,VN49,1100,7063,,PC,"1,443",VND,"440,178,643",0,0,0,0,0,0,0,0,0,0
600092636,"3650900 - BEARING,CONNECTING ROD",ZSP,VN49,1100,7063,,PC,357,VND,"108,900,745",0,0,0,0,0,0,0,0,0,0
600092636,"3650900 - BEARING,CONNECTING ROD",ZSP,VN49,1100,7063,,PC,16,VND,"4,880,706",0,0,0,0,0,0,0,0,0,0
600092662,5283840 - INJECTOR,ZSP,VN49,1100,7063,,PC,6,VND,"61,442,325",0,0,0,0,0,0,0,0,0,0
600092672,"4334457 - CRANKSHAFT,ENGINE",ZSP,VNT0,1100,7063,,PC,1,VND,"260,320,217",0,0,0,0,0,0,0,0,0,0
600092681,5406110 - Main Bearing Set,ZSP,VN49,1100,7063,,PC,4,VND,"10,830,271",0,0,0,0,0,0,0,0,0,0
600092681,5406110 - Main Bearing Set,ZSP,VNT0,1100,7063,,PC,1,VND,"2,977,495",0,0,0,0,0,0,0,0,0,0
600092681,5406110 - Main Bearing Set,ZSP,VNT0,1100,7063,,PC,21,VND,"62,527,390",0,0,0,0,0,0,0,0,0,0
600092787,"5461522 - SENSOR,BLOWBY FLOW",ZSP,VN49,1100,7063,,PC,1,VND,"6,205,917",0,0,0,0,0,0,0,0,0,0
600092994,HF35516 - HYDRAULIC FILTER,ZSP,VNT0,1100,7063,,PC,8,VND,"8,107,691",0,0,0,0,0,0,0,0,0,0
600093023,4009479 - ROLLER,ZSP,VN49,1100,7063,,PC,60,VND,"6,981,055",0,0,0,0,0,0,0,0,0,0
600093023,4009479 - ROLLER,ZSP,VN49,1100,7063,,PC,60,VND,"6,981,055",0,0,0,0,0,0,0,0,0,0
600093023,4009479 - ROLLER,ZSP,VN49,1100,7063,,PC,120,VND,"13,962,110",0,0,0,0,0,0,0,0,0,0
600093347,4296454 - MOTOR START,ZSP,VN49,1100,7063,,PC,3,VND,"89,757,368",0,0,0,0,0,0,0,0,0,0
600093347,4296454 - MOTOR START,ZSP,VN49,1100,7063,,PC,13,VND,"388,948,596",0,0,0,0,0,0,0,0,0,0
600093420,C2750D5B - Cummins Power Generation Gene,ZSP,VN49,1100,7063,,PC,0,VND,0,0,0,2,"15,549,308,300",0,0,0,0,0,0
600093420,C2750D5B - Cummins Power Generation Gene,ZSP,VNT0,1100,7063,,PC,1,VND,"6,969,859,684",0,0,0,0,0,0,0,0,0,0
600093621,"5367376 - INSERT,VALVE",ZSP,VN49,1100,7063,,PC,12,VND,"2,541,555",0,0,0,0,0,0,0,0,0,0
600093796,"5473238 - KIT, WATER PUMP",ZSP,VN49,1100,7063,,PC,3,VND,"3,133,210",0,0,0,0,0,0,0,0,0,0
600093796,"5473238 - KIT, WATER PUMP",ZSP,VN49,1100,7063,,PC,5,VND,"5,222,017",0,0,0,0,0,0,0,0,0,0
600093796,"5473238 - KIT, WATER PUMP",ZSP,VN49,1100,7063,,PC,2,VND,"2,088,807",0,0,0,0,0,0,0,0,0,0
600093796,"5473238 - KIT, WATER PUMP",ZSP,VN49,1100,7063,,PC,3,VND,"3,133,210",0,0,0,0,0,0,0,0,0,0
600093796,"5473238 - KIT, WATER PUMP",ZSP,VNT0,1100,7063,,PC,1,VND,"1,043,561",0,0,0,0,0,0,0,0,0,0
600093796,"5473238 - KIT, WATER PUMP",ZSP,VNT0,1100,7063,,PC,5,VND,"5,217,806",0,0,0,0,0,0,0,0,0,0
600094205,FS19763 - FULWTRSEP,ZSP,VN49,1100,7063,,PC,12,VND,"3,875,713",0,0,0,0,0,0,0,0,0,0
600094205,FS19763 - FULWTRSEP,ZSP,VNT0,1100,7063,,PC,6,VND,"1,900,559",0,0,0,0,0,0,0,0,0,0
600094205,FS19763 - FULWTRSEP,ZSP,VNT0,1100,7063,,PC,6,VND,"1,900,559",0,0,0,0,0,0,0,0,0,0
600094212,"4388716 - MANUAL,TSG REPAIR",ZSP,VN49,9300,7063,,PC,0,VND,0,0,0,0,0,0,0,2,"13,270,940",0,0
600094281,"3901445 - SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,17,VND,"903,694",0,0,0,0,0,0,0,0,0,0
600094504,"5448124 - SEAL,VALVE STEM",ZSP,VN49,1100,7063,,PC,19,VND,"699,571",0,0,0,0,0,0,0,0,0,0
600094504,"5448124 - SEAL,VALVE STEM",ZSP,VN49,1100,7063,,PC,24,VND,"883,669",0,0,0,0,0,0,0,0,0,0
600094504,"5448124 - SEAL,VALVE STEM",ZSP,VNT0,1100,7063,,PC,5,VND,"180,546",0,0,0,0,0,0,0,0,0,0
600095063,"5449240 - PUMP,LUBRICATING OIL",ZSP,VN49,1100,7063,,PC,1,VND,"4,498,076",0,0,0,0,0,0,0,0,0,0
600095202,4983253 - BUSHING,ZSP,VN49,1100,7063,,PC,3,VND,"771,488",0,0,0,0,0,0,0,0,0,0
600095208,"4307244 BH30 - PUMP, FUEL",ZSP,VN49,1100,7063,,PC,1,VND,"101,957,114",0,0,0,0,0,0,0,0,0,0
600095209,"4376323 - SET,QUADRANT CYL HD GSKT",ZSP,VN49,1100,7063,,PC,2,VND,"40,167,147",0,0,0,0,0,0,0,0,0,0
600095310,"4089809 - TURBOCHARGER,HX82 DRY",ZSP,VN49,1100,7063,,PC,1,VND,"67,627,567",0,0,0,0,0,0,0,0,0,0
600095311,"4065615 - GASKET,TURBOCHARGER",ZSP,VN49,1100,7063,,PC,4,VND,"354,012",0,0,0,0,0,0,0,0,0,0
600095316,3651379 - THERMOSTAT,ZSP,VNT0,1100,7063,,PC,3,VND,"5,666,510",0,0,0,0,0,0,0,0,0,0
600095486,888422 - PREMIUM BLUE 7800 20W50 CI4/SL,ZSP,VN49,1100,7109,,PC,618,VND,"574,039,169",0,0,0,0,0,0,0,0,0,0
600095486,888422 - PREMIUM BLUE 7800 20W50 CI4/SL,ZSP,VN49,1100,7109,,PC,"1,224",VND,"1,136,931,946",0,0,0,0,0,0,0,0,0,0
600095486,888422 - PREMIUM BLUE 7800 20W50 CI4/SL,ZSP,VN49,9300,7109,,PC,0,VND,0,0,0,0,0,0,0,3,"2,786,598",0,0
600095539,"3967458 - HEAD,CYLINDER",ZSP,VN49,1100,7063,,PC,1,VND,"42,821,604",0,0,0,0,0,0,0,0,0,0
600095869,"5367768 - MOTOR,STARTING",ZSP,VNT0,1100,7063,,PC,4,VND,"56,656,702",0,0,0,0,0,0,0,0,0,0
600095931,4381504 - ALTERNATOR,ZSP,VN49,1100,7063,,PC,1,VND,"8,175,415",0,0,0,0,0,0,0,0,0,0
600095983,"A050D663 - BELT,FAN",ZSP,VNT0,1100,7063,,PC,1,VND,"8,375,237",0,0,0,0,0,0,0,0,0,0
600096012,"5264248 - PUMP,FUEL",ZSP,VN49,1100,7063,,PC,1,VND,"30,043,346",0,0,0,0,0,0,0,0,0,0
600096066,"4376430 - KIT,LINER",ZSP,VN49,1100,7063,,PC,18,VND,"27,454,731",0,0,0,0,0,0,0,0,0,0
600096066,"4376430 - KIT,LINER",ZSP,VN49,1100,7063,,PC,1,VND,"1,525,263",0,0,0,0,0,0,0,0,0,0
600096066,"4376430 - KIT,LINER",ZSP,VNT0,1100,7063,,PC,28,VND,"51,834,214",0,0,0,0,0,0,0,0,0,0
